serial_number,drone_type,detection_time,rf_time,time_diff,bandwidth,id_number,rssi,distance
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:21.431,-3.569,10MHz,195,-12.77,0.038367719688232875
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:29.077,4.077,10MHz,195,-21.36,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:29.324,4.324,10MHz,195,-18.22,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:29.704,4.704,10MHz,195,-20.76,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:30.075,5.075,10MHz,195,-20.78,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:30.576,5.576,10MHz,195,-18.25,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:31.072,6.072,10MHz,195,-18.16,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:31.555,6.555,10MHz,195,-14.62,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:31.917,6.917,10MHz,195,-18.16,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:32.172,7.172,10MHz,195,-14.28,0.038367719688232875
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:32.285,7.285,10MHz,195,-17.91,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:32.884,7.884,10MHz,195,-14.68,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:33.247,8.247,10MHz,195,-17.54,0.03892650605983189
SerialNumber_106,Mini 3,2024-07-07 23:20:25,2024-07-07 23:20:33.612,8.612,10MHz,195,-14.26,0.038367719688232875
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:44.056,-9.944,10MHz,195,-17.84,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:45.215,-8.785,10MHz,195,-21.81,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:45.574,-8.426,10MHz,195,-18.45,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:53.354,-0.646,10MHz,195,-20.46,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:53.354,-0.646,10MHz,195,-21.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:53.474,-0.526,10MHz,195,-17.73,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:53.833,-0.16700000000000004,10MHz,195,-18.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:53.833,-0.16700000000000004,10MHz,195,-20.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:53.954,-0.04600000000000004,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:54.690,0.69,10MHz,195,-17.9,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:54.690,0.69,10MHz,195,-20.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:55.189,1.189,10MHz,195,-17.41,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:55.307,1.307,10MHz,195,-14.77,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:56.772,2.7720000000000002,10MHz,195,-17.35,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:58.134,4.134,10MHz,195,-21.09,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:58.261,4.261,10MHz,195,-12.38,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:58.503,4.503,10MHz,195,-20.88,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:58.626,4.626,10MHz,195,-17.76,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:58.881,4.881,10MHz,195,-18.08,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:59.011,5.011,10MHz,195,-20.71,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:59.141,5.141,10MHz,195,-17.84,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:59.269,5.269,10MHz,195,-17.64,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:59.401,5.401,10MHz,195,-20.72,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:59.531,5.531,10MHz,195,-17.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:19:59.895,5.895,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:00.014,6.014,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:00.712,6.712,10MHz,195,-13.92,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:00.741,6.741,10MHz,195,-20.23,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:01.392,7.392,10MHz,195,-12.21,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:02.265,8.265,10MHz,195,-14.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:02.505,8.505,10MHz,195,-21.65,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:03.975,9.975,10MHz,195,-20.57,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:54,2024-07-07 23:20:03.975,9.975,10MHz,195,-21.55,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:45.215,-9.785,10MHz,195,-21.81,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:45.574,-9.426,10MHz,195,-18.45,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:53.354,-1.646,10MHz,195,-20.46,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:53.354,-1.646,10MHz,195,-21.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:53.474,-1.526,10MHz,195,-17.73,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:53.833,-1.167,10MHz,195,-18.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:53.833,-1.167,10MHz,195,-20.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:53.954,-1.046,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:54.690,-0.31000000000000005,10MHz,195,-17.9,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:54.690,-0.31000000000000005,10MHz,195,-20.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:55.189,0.189,10MHz,195,-17.41,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:55.307,0.307,10MHz,195,-14.77,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:56.772,1.772,10MHz,195,-17.35,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:58.134,3.134,10MHz,195,-21.09,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:58.261,3.261,10MHz,195,-12.38,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:58.503,3.503,10MHz,195,-20.88,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:58.626,3.626,10MHz,195,-17.76,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:58.881,3.8810000000000002,10MHz,195,-18.08,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:59.011,4.011,10MHz,195,-20.71,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:59.141,4.141,10MHz,195,-17.84,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:59.269,4.269,10MHz,195,-17.64,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:59.401,4.401,10MHz,195,-20.72,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:59.531,4.531,10MHz,195,-17.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:19:59.895,4.895,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:00.014,5.014,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:00.712,5.712,10MHz,195,-13.92,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:00.741,5.741,10MHz,195,-20.23,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:01.392,6.392,10MHz,195,-12.21,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:02.265,7.265,10MHz,195,-14.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:02.505,7.505,10MHz,195,-21.65,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:03.975,8.975,10MHz,195,-20.57,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:03.975,8.975,10MHz,195,-21.55,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:04.587,9.587,10MHz,195,-20.99,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:55,2024-07-07 23:20:04.971,9.971,10MHz,195,-20.98,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:53.354,-2.646,10MHz,195,-20.46,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:53.354,-2.646,10MHz,195,-21.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:53.474,-2.526,10MHz,195,-17.73,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:53.833,-2.167,10MHz,195,-18.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:53.833,-2.167,10MHz,195,-20.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:53.954,-2.0460000000000003,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:54.690,-1.31,10MHz,195,-17.9,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:54.690,-1.31,10MHz,195,-20.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:55.189,-0.8109999999999999,10MHz,195,-17.41,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:55.307,-0.6930000000000001,10MHz,195,-14.77,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:56.772,0.772,10MHz,195,-17.35,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:58.134,2.134,10MHz,195,-21.09,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:58.261,2.261,10MHz,195,-12.38,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:58.503,2.503,10MHz,195,-20.88,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:58.626,2.626,10MHz,195,-17.76,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:58.881,2.8810000000000002,10MHz,195,-18.08,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:59.011,3.011,10MHz,195,-20.71,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:59.141,3.141,10MHz,195,-17.84,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:59.269,3.269,10MHz,195,-17.64,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:59.401,3.401,10MHz,195,-20.72,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:59.531,3.531,10MHz,195,-17.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:19:59.895,3.895,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:00.014,4.014,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:00.712,4.712,10MHz,195,-13.92,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:00.741,4.741,10MHz,195,-20.23,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:01.392,5.392,10MHz,195,-12.21,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:02.265,6.265,10MHz,195,-14.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:02.505,6.505,10MHz,195,-21.65,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:03.975,7.975,10MHz,195,-20.57,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:03.975,7.975,10MHz,195,-21.55,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:04.587,8.587,10MHz,195,-20.99,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:04.971,8.971,10MHz,195,-20.98,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:56,2024-07-07 23:20:05.362,9.362,10MHz,195,-12.37,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:53.354,-3.646,10MHz,195,-20.46,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:53.354,-3.646,10MHz,195,-21.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:53.474,-3.526,10MHz,195,-17.73,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:53.833,-3.167,10MHz,195,-18.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:53.833,-3.167,10MHz,195,-20.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:53.954,-3.0460000000000003,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:54.690,-2.31,10MHz,195,-17.9,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:54.690,-2.31,10MHz,195,-20.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:55.189,-1.811,10MHz,195,-17.41,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:55.307,-1.693,10MHz,195,-14.77,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:56.772,-0.22799999999999998,10MHz,195,-17.35,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:58.134,1.134,10MHz,195,-21.09,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:58.261,1.2610000000000001,10MHz,195,-12.38,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:58.503,1.5030000000000001,10MHz,195,-20.88,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:58.626,1.626,10MHz,195,-17.76,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:58.881,1.881,10MHz,195,-18.08,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:59.011,2.011,10MHz,195,-20.71,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:59.141,2.141,10MHz,195,-17.84,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:59.269,2.269,10MHz,195,-17.64,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:59.401,2.401,10MHz,195,-20.72,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:59.531,2.531,10MHz,195,-17.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:19:59.895,2.895,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:00.014,3.014,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:00.712,3.7119999999999997,10MHz,195,-13.92,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:00.741,3.741,10MHz,195,-20.23,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:01.392,4.392,10MHz,195,-12.21,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:02.265,5.265,10MHz,195,-14.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:02.505,5.505,10MHz,195,-21.65,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:03.975,6.975,10MHz,195,-20.57,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:03.975,6.975,10MHz,195,-21.55,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:04.587,7.587,10MHz,195,-20.99,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:04.971,7.971,10MHz,195,-20.98,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:05.362,8.362,10MHz,195,-12.37,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:06.224,9.224,10MHz,195,-18.01,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:06.344,9.344,10MHz,195,-21.74,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:06.345,9.345,10MHz,195,-18.24,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:57,2024-07-07 23:20:06.841,9.841,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.354,-4.646,10MHz,195,-20.46,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.354,-4.646,10MHz,195,-21.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.474,-4.526,10MHz,195,-17.73,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.833,-4.167,10MHz,195,-18.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.833,-4.167,10MHz,195,-20.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.954,-4.046,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:54.690,-3.31,10MHz,195,-17.9,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:54.690,-3.31,10MHz,195,-20.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:55.189,-2.811,10MHz,195,-17.41,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:55.307,-2.693,10MHz,195,-14.77,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:56.772,-1.228,10MHz,195,-17.35,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:58.134,0.134,10MHz,195,-21.09,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:58.261,0.261,10MHz,195,-12.38,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:58.503,0.503,10MHz,195,-20.88,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:58.626,0.626,10MHz,195,-17.76,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:58.881,0.881,10MHz,195,-18.08,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:59.011,1.011,10MHz,195,-20.71,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:59.141,1.141,10MHz,195,-17.84,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:59.269,1.2690000000000001,10MHz,195,-17.64,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:59.401,1.401,10MHz,195,-20.72,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:59.531,1.5310000000000001,10MHz,195,-17.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:59.895,1.895,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:00.014,2.014,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:00.712,2.7119999999999997,10MHz,195,-13.92,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:00.741,2.741,10MHz,195,-20.23,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:01.392,3.392,10MHz,195,-12.21,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:02.265,4.265,10MHz,195,-14.85,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:02.505,4.505,10MHz,195,-21.65,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:03.975,5.975,10MHz,195,-20.57,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:03.975,5.975,10MHz,195,-21.55,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:04.587,6.587,10MHz,195,-20.99,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:04.971,6.971,10MHz,195,-20.98,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:05.362,7.362,10MHz,195,-12.37,0.038358211891881565
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:06.224,8.224,10MHz,195,-18.01,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:06.344,8.344,10MHz,195,-21.74,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:06.345,8.345,10MHz,195,-18.24,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:06.841,8.841,10MHz,195,-21.68,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:07.222,9.222,10MHz,195,-21.03,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:07.339,9.339,10MHz,195,-21.78,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:07.564,9.564,10MHz,195,-18.06,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:07.577,9.577,10MHz,195,-20.98,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:07.702,9.702,10MHz,195,-21.92,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:20:07.824,9.824,10MHz,195,-17.93,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.354,-4.646,10MHz,195,-20.46,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.354,-4.646,10MHz,195,-21.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.474,-4.526,10MHz,195,-17.73,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.833,-4.167,10MHz,195,-18.36,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.833,-4.167,10MHz,195,-20.96,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:53.954,-4.046,10MHz,195,-18.44,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:54.690,-3.31,10MHz,195,-17.9,0.03891539587796956
SerialNumber_106,Mini 3,2024-07-07 23:19:58,2024-07-07 23:19:54.690,-3.31,10MHz,195,-20.85,0.03891539587796956
